Date,Site ID,POC,Daily Mean PM10 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,Site Latitude,Site Longitude,Dominant Source,Elevation (m),Measurement Scale,Measurement Scale Definition,Monitor Type,Monitoring Agency,Monitoring Objective,NAAQS Primary Monitor?,Networks,Probe Height (m),QA Primary Monitor?
2023-04-15,010730023,4,27,Micrograms/cubic meter (25 C),25,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-04-16,010730023,4,13,Micrograms/cubic meter (25 C),12,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-04-17,010730023,4,20,Micrograms/cubic meter (25 C),19,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-04-18,010730023,4,50,Micrograms/cubic meter (25 C),46,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-04-19,010730023,4,51,Micrograms/cubic meter (25 C),47,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-04-20,010730023,4,51,Micrograms/cubic meter (25 C),47,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-04-21,010730023,4,32,Micrograms/cubic meter (25 C),30,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-04-22,010730023,4,15,Micrograms/cubic meter (25 C),14,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-04-23,010730023,4,15,Micrograms/cubic meter (25 C),14,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-04-24,010730023,4,18,Micrograms/cubic meter (25 C),17,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-04-25,010730023,4,26,Micrograms/cubic meter (25 C),24,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-04-26,010730023,4,29,Micrograms/cubic meter (25 C),27,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-04-27,010730023,4,16,Micrograms/cubic meter (25 C),15,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-04-28,010730023,4,18,Micrograms/cubic meter (25 C),17,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-04-29,010730023,4,20,Micrograms/cubic meter (25 C),19,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-04-30,010730023,4,19,Micrograms/cubic meter (25 C),18,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-01,010730023,4,20,Micrograms/cubic meter (25 C),19,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-02,010730023,4,26,Micrograms/cubic meter (25 C),24,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-03,010730023,4,34,Micrograms/cubic meter (25 C),31,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-04,010730023,4,34,Micrograms/cubic meter (25 C),31,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-05,010730023,4,23,Micrograms/cubic meter (25 C),21,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-06,010730023,4,25,Micrograms/cubic meter (25 C),23,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-09,010730023,4,32,Micrograms/cubic meter (25 C),30,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-10,010730023,4,27,Micrograms/cubic meter (25 C),25,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-11,010730023,4,29,Micrograms/cubic meter (25 C),27,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-12,010730023,4,17,Micrograms/cubic meter (25 C),16,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-13,010730023,4,19,Micrograms/cubic meter (25 C),18,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-14,010730023,4,24,Micrograms/cubic meter (25 C),22,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-15,010730023,4,25,Micrograms/cubic meter (25 C),23,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-16,010730023,4,24,Micrograms/cubic meter (25 C),22,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-17,010730023,4,20,Micrograms/cubic meter (25 C),19,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-18,010730023,4,18,Micrograms/cubic meter (25 C),17,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-19,010730023,4,16,Micrograms/cubic meter (25 C),15,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-20,010730023,4,18,Micrograms/cubic meter (25 C),17,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-21,010730023,4,41,Micrograms/cubic meter (25 C),38,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-22,010730023,4,29,Micrograms/cubic meter (25 C),27,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-23,010730023,4,29,Micrograms/cubic meter (25 C),27,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-24,010730023,4,39,Micrograms/cubic meter (25 C),36,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-25,010730023,4,45,Micrograms/cubic meter (25 C),42,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-26,010730023,4,43,Micrograms/cubic meter (25 C),40,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-27,010730023,4,26,Micrograms/cubic meter (25 C),24,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-28,010730023,4,22,Micrograms/cubic meter (25 C),20,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-29,010730023,4,15,Micrograms/cubic meter (25 C),14,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-30,010730023,4,23,Micrograms/cubic meter (25 C),21,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-05-31,010730023,4,31,Micrograms/cubic meter (25 C),29,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-06-01,010730023,4,26,Micrograms/cubic meter (25 C),24,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-06-02,010730023,4,27,Micrograms/cubic meter (25 C),25,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-06-03,010730023,4,32,Micrograms/cubic meter (25 C),30,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-06-04,010730023,4,38,Micrograms/cubic meter (25 C),35,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-06-05,010730023,4,36,Micrograms/cubic meter (25 C),33,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-06-06,010730023,4,35,Micrograms/cubic meter (25 C),32,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-06-07,010730023,4,45,Micrograms/cubic meter (25 C),42,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-06-08,010730023,4,47,Micrograms/cubic meter (25 C),44,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-06-09,010730023,4,58,Micrograms/cubic meter (25 C),52,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-06-10,010730023,4,54,Micrograms/cubic meter (25 C),50,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-06-11,010730023,4,24,Micrograms/cubic meter (25 C),22,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-06-12,010730023,4,21,Micrograms/cubic meter (25 C),19,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-06-13,010730023,4,29,Micrograms/cubic meter (25 C),27,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-06-14,010730023,4,20,Micrograms/cubic meter (25 C),19,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-06-15,010730023,4,17,Micrograms/cubic meter (25 C),16,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-06-16,010730023,4,22,Micrograms/cubic meter (25 C),20,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-06-17,010730023,4,29,Micrograms/cubic meter (25 C),27,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-06-18,010730023,4,26,Micrograms/cubic meter (25 C),24,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-06-19,010730023,4,17,Micrograms/cubic meter (25 C),16,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
2023-06-20,010730023,4,21,Micrograms/cubic meter (25 C),19,North Birmingham,1,100,81102,PM10 Total 0-10um STP,239,Teledyne API T640X at 16.67 LPM - Broadband spectroscopy,13820,"Birmingham-Hoover, AL",33.553056,-86.815,AREA,177,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",HIGHEST CONCENTRATION,Y,NCORE,4,
